product,effective_date,rate_label,base_label,tier_seq,initial,maintenance,currency,source_file,capture_ts,fmt,conflict_flag
GC,2013-01-02,Hedge/Member Mths 1-4,hedge/member,1,6000.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Hedge/Member Mths 5-6,hedge/member,2,6000.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Hedge/Member Mths 7-12,hedge/member,3,6000.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Hedge/Member Mths 13-16,hedge/member,4,6000.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Spec Mths 1-4,spec,1,6600.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Spec Mths 5-6,spec,2,6600.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Spec Mths 7-12,spec,3,6600.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-01-02,Spec Mths 13-16,spec,4,6600.0,6000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Hedge/Member Mths 1-4,hedge/member,1,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Hedge/Member Mths 5-6,hedge/member,2,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Hedge/Member Mths 7-12,hedge/member,3,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Hedge/Member Mths 13-16,hedge/member,4,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Spec Mths 1-4,spec,1,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Spec Mths 5-6,spec,2,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Spec Mths 7-12,spec,3,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-02-12,Spec Mths 13-16,spec,4,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Hedge/Member Mths 1-4,hedge/member,1,6400.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Hedge/Member Mths 5-6,hedge/member,2,6400.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Hedge/Member Mths 7-12,hedge/member,3,6400.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Hedge/Member Mths 13-16,hedge/member,4,6400.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Spec Mths 1-4,spec,1,7040.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Spec Mths 5-6,spec,2,7040.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Spec Mths 7-12,spec,3,7040.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-04-16,Spec Mths 13-16,spec,4,7040.0,6400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Hedge/Member Mths 1-4,hedge/member,1,8000.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Hedge/Member Mths 5-6,hedge/member,2,8000.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Hedge/Member Mths 7-12,hedge/member,3,8000.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Hedge/Member Mths 13-16,hedge/member,4,8000.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Spec Mths 1-4,spec,1,8800.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Spec Mths 5-6,spec,2,8800.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Spec Mths 7-12,spec,3,8800.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-06-21,Spec Mths 13-16,spec,4,8800.0,8000.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Hedge/Member Mths 1-4,hedge/member,1,7250.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Hedge/Member Mths 5-6,hedge/member,2,7250.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Hedge/Member Mths 7-12,hedge/member,3,7250.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Hedge/Member Mths 13-16,hedge/member,4,7250.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Spec Mths 1-4,spec,1,7975.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Spec Mths 5-6,spec,2,7975.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Spec Mths 7-12,spec,3,7975.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2013-11-22,Spec Mths 13-16,spec,4,7975.0,7250.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Hedge/Member Mths 1-4,hedge/member,1,6500.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Hedge/Member Mths 5-6,hedge/member,2,6500.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Hedge/Member Mths 7-12,hedge/member,3,6500.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Hedge/Member Mths 13-16,hedge/member,4,6500.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Spec Mths 1-4,spec,1,7150.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Spec Mths 5-6,spec,2,7150.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Spec Mths 7-12,spec,3,7150.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-04-04,Spec Mths 13-16,spec,4,7150.0,6500.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-05-16,Hedge/Member Mths 1-4,hedge/member,1,6000.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Hedge/Member Mths 5-6,hedge/member,2,6000.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Hedge/Member Mths 7-12,hedge/member,3,6000.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Hedge/Member Mths 13-16,hedge/member,4,6000.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Spec Mths 1-4,spec,1,6600.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Spec Mths 5-6,spec,2,6600.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Spec Mths 7-12,spec,3,6600.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-05-16,Spec Mths 13-16,spec,4,6600.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-06-04,Hedge/Member Mths 17+,hedge/member,1,6000.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-06-04,Spec Mths 17+,spec,1,6600.0,6000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-07-14,Hedge/Member Mths 1-4,hedge/member,1,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Hedge/Member Mths 5-6,hedge/member,2,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Hedge/Member Mths 7-12,hedge/member,3,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Hedge/Member Mths 13-16,hedge/member,4,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Hedge/Member Mths 17+,hedge/member,5,5400.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Spec Mths 1-4,spec,1,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Spec Mths 5-6,spec,2,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Spec Mths 7-12,spec,3,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Spec Mths 13-16,spec,4,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-07-14,Spec Mths 17+,spec,5,5940.0,5400.0,USD,GC_2009_to_present.pdf,20140828163145,OLD-A,
GC,2014-08-22,Hedge/Member Mths 1-4,hedge/member,1,4600.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Hedge/Member Mths 5-6,hedge/member,2,4600.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Hedge/Member Mths 7-12,hedge/member,3,4600.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Hedge/Member Mths 13-16,hedge/member,4,4600.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Hedge/Member Mths 17+,hedge/member,5,4600.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Spec Mths 1-4,spec,1,5060.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Spec Mths 5-6,spec,2,5060.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Spec Mths 7-12,spec,3,5060.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Spec Mths 13-16,spec,4,5060.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-08-22,Spec Mths 17+,spec,5,5060.0,4600.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Hedge/Member Mths 1-4,hedge/member,1,4000.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Hedge/Member Mths 5-6,hedge/member,2,4000.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Hedge/Member Mths 7-12,hedge/member,3,4000.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Hedge/Member Mths 13-16,hedge/member,4,4000.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Hedge/Member Mths 17+,hedge/member,5,4000.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Spec Mths 1-4,spec,1,4400.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Spec Mths 5-6,spec,2,4400.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Spec Mths 7-12,spec,3,4400.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Spec Mths 13-16,spec,4,4400.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2014-10-10,Spec Mths 17+,spec,5,4400.0,4000.0,USD,GC_2008_to_present.pdf,20150528073842,OLD-A,
GC,2015-05-22,Hedge/Member Mths 1-4,hedge/member,1,3750.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Hedge/Member Mths 5-6,hedge/member,2,3750.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Hedge/Member Mths 7-12,hedge/member,3,3750.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Hedge/Member Mths 13-16,hedge/member,4,3750.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Hedge/Member Mths 17+,hedge/member,5,3750.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Spec Mths 1-4,spec,1,4125.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Spec Mths 5-6,spec,2,4125.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Spec Mths 7-12,spec,3,4125.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Spec Mths 13-16,spec,4,4125.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2015-05-22,Spec Mths 17+,spec,5,4125.0,3750.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Hedge/Member Mths 1-4,hedge/member,1,4250.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Hedge/Member Mths 5-6,hedge/member,2,4250.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Hedge/Member Mths 7-12,hedge/member,3,4250.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Hedge/Member Mths 13-16,hedge/member,4,4250.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Hedge/Member Mths 17+,hedge/member,5,4250.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Spec Mths 1-4,spec,1,4675.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Spec Mths 5-6,spec,2,4675.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Spec Mths 7-12,spec,3,4675.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Spec Mths 13-16,spec,4,4675.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-12,Spec Mths 17+,spec,5,4675.0,4250.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Hedge/Member Mths 1-4,hedge/member,1,4500.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Hedge/Member Mths 5-6,hedge/member,2,4500.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Hedge/Member Mths 7-12,hedge/member,3,4500.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Hedge/Member Mths 13-16,hedge/member,4,4500.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Hedge/Member Mths 17+,hedge/member,5,4500.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Spec Mths 1-4,spec,1,4950.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Spec Mths 5-6,spec,2,4950.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Spec Mths 7-12,spec,3,4950.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Spec Mths 13-16,spec,4,4950.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-02-26,Spec Mths 17+,spec,5,4950.0,4500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Hedge/Member Mths 1-4,hedge/member,1,5500.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Hedge/Member Mths 5-6,hedge/member,2,5500.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Hedge/Member Mths 7-12,hedge/member,3,5500.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Hedge/Member Mths 13-16,hedge/member,4,5500.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Hedge/Member Mths 17+,hedge/member,5,5500.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Spec Mths 1-4,spec,1,6050.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Spec Mths 5-6,spec,2,6050.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Spec Mths 7-12,spec,3,6050.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Spec Mths 13-16,spec,4,6050.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-06-27,Spec Mths 17+,spec,5,6050.0,5500.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Hedge/Member Mths 1-4,hedge/member,1,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Hedge/Member Mths 5-6,hedge/member,2,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Hedge/Member Mths 7-12,hedge/member,3,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Hedge/Member Mths 13-16,hedge/member,4,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Hedge/Member Mths 17+,hedge/member,5,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Spec Mths 1-4,spec,1,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Spec Mths 5-6,spec,2,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Spec Mths 7-12,spec,3,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Spec Mths 13-16,spec,4,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-07-01,Spec Mths 17+,spec,5,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth1,hedge/member,1,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth2,hedge/member,2,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth3,hedge/member,3,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth4,hedge/member,4,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth5,hedge/member,5,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth6,hedge/member,6,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth7,hedge/member,7,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth8,hedge/member,8,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth9,hedge/member,9,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth10,hedge/member,10,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth11,hedge/member,11,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth12,hedge/member,12,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth13,hedge/member,13,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth14,hedge/member,14,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth15,hedge/member,15,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth16,hedge/member,16,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Hedge/Member Mnth17+,hedge/member,17,6000.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth1,spec,1,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth2,spec,2,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth3,spec,3,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth4,spec,4,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth5,spec,5,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth6,spec,6,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth7,spec,7,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth8,spec,8,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth9,spec,9,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth10,spec,10,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth11,spec,11,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth12,spec,12,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth13,spec,13,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth14,spec,14,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth15,spec,15,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth16,spec,16,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
GC,2016-08-11,Spec Mnth17+,spec,17,6600.0,6000.0,USD,GC_2008_to_present.pdf,20160909201258,OLD-A,
HG,2009-01-08,Hedge/Member,hedge/member,1,5750.0,5750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2009-01-08,Spec,spec,1,7762.5,5750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2009-08-21,Hedge/Member,hedge/member,1,4500.0,4500.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2009-08-21,Spec,spec,1,6075.0,4500.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2009-12-15,Hedge/Member,hedge/member,1,3500.0,3500.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2009-12-15,Spec,spec,1,4725.0,3500.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2010-04-30,Hedge/Member,hedge/member,1,4250.0,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2010-04-30,Spec,spec,1,5737.5,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2010-06-07,Hedge/Member,hedge/member,1,5000.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2010-06-07,Spec,spec,1,6750.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2010-09-02,Hedge/Member,hedge/member,1,4000.0,4000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2010-09-02,Spec,spec,1,5400.0,4000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2010-12-17,Hedge/Member,hedge/member,1,4750.0,4750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2010-12-17,Spec,spec,1,6412.5,4750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-01-21,Hedge/Member,hedge/member,1,4250.0,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-01-21,Spec,spec,1,5737.5,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-07-01,Hedge/Member Mths 1-4,hedge/member,1,4250.0,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-07-01,Hedge/Member Mths 5+,hedge/member,2,4250.0,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-07-01,Spec Mths 1-4,spec,1,5737.5,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-07-01,Spec Mths 5+,spec,2,5737.5,4250.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-09-26,Hedge/Member Mths 1-4,hedge/member,1,5000.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-09-26,Hedge/Member Mths 5+,hedge/member,2,5000.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-09-26,Spec Mths 1-4,spec,1,6750.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-09-26,Spec Mths 5+,spec,2,6750.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-10-04,Hedge/Member Mths 1-4,hedge/member,1,5750.0,5750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-10-04,Spec Mths 1-4,spec,1,7762.5,5750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2011-10-06,Hedge/Member Mths 5+,hedge/member,1,5750.0,5750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2011-10-06,Spec Mths 5+,spec,1,7762.5,5750.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,initial_restated
HG,2012-02-13,Hedge/Member Mths 1-4,hedge/member,1,5000.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
HG,2012-02-13,Hedge/Member Mths 5+,hedge/member,2,5000.0,5000.0,USD,HG_2009_to_present.pdf,20121109075740,OLD-A,
