product,effective_date,notice_date,initial_margin,maintenance_margin,source_file,prev_maintenance_margin,prev_business_date,margin_short,prev_margin_short,pct_change,direction,tier_code,n_tiers_changed,n_tiers_total,frac_tiers_shift_match,likely_roll_shift,methodology_transition,is_series_start
CL,2026-03-11,,,8835.0,CL-2023-to-present.pdf,8798.0,2026-03-10,8638.0,8681.0,0.004205501250284183,increase,CL-1,113,118,0.0,False,False,False
CL,2026-03-12,,,8937.0,CL-2023-to-present.pdf,8835.0,2026-03-11,8656.0,8638.0,0.011544991511035718,increase,CL-1,116,118,0.017,False,False,False
CL,2026-03-13,,,10924.0,CL-2023-to-present.pdf,8937.0,2026-03-12,10644.0,8656.0,0.22233411659393543,increase,CL-1,109,118,0.0,False,False,False
CL,2026-03-16,,,10951.0,CL-2023-to-present.pdf,10924.0,2026-03-13,10682.0,10644.0,0.002471622116440919,increase,CL-1,114,118,0.009,False,False,False
CL,2026-03-17,,,10955.0,CL-2023-to-present.pdf,10951.0,2026-03-16,10711.0,10682.0,0.0003652634462605331,increase,CL-1,110,118,0.017,False,False,False
CL,2026-03-18,,,10832.0,CL-2023-to-present.pdf,10955.0,2026-03-17,10754.0,10711.0,-0.01122774988589681,decrease,CL-1,115,118,0.0,False,False,False
CL,2026-03-19,,,10776.0,CL-2023-to-present.pdf,10832.0,2026-03-18,11030.0,10754.0,-0.005169867060561328,decrease,CL-1,117,118,0.017,False,False,False
CL,2026-03-20,,,10838.0,CL-2023-to-present.pdf,10776.0,2026-03-19,11047.0,11030.0,0.005753526354862704,increase,CL-1,106,118,0.0,False,False,False
CL,2026-03-23,,,10694.0,CL-2023-to-present.pdf,10838.0,2026-03-20,10547.0,11047.0,-0.01328658424063478,decrease,CL-1,117,117,0.0,False,False,False
CL,2026-03-24,,,10717.0,CL-2023-to-present.pdf,10694.0,2026-03-23,10491.0,10547.0,0.0021507387319992244,increase,CL-1,115,117,0.026,False,False,False
CL,2026-03-25,,,10739.0,CL-2023-to-present.pdf,10717.0,2026-03-24,10501.0,10491.0,0.002052813287300559,increase,CL-1,111,117,0.017,False,False,False
CL,2026-03-26,,,10796.0,CL-2023-to-present.pdf,10739.0,2026-03-25,10501.0,10501.0,0.005307756774373784,increase,CL-1,110,117,0.026,False,False,False
CL,2026-03-27,,,10958.0,CL-2023-to-present.pdf,10796.0,2026-03-26,10687.0,10501.0,0.015005557613931186,increase,CL-1,113,117,0.017,False,False,False
CL,2026-03-30,,,11123.0,CL-2023-to-present.pdf,10958.0,2026-03-27,10864.0,10687.0,0.015057492243110149,increase,CL-1,111,117,0.009,False,False,False
CL,2026-03-31,,,11149.0,CL-2023-to-present.pdf,11123.0,2026-03-30,10916.0,10864.0,0.002337498876202382,increase,CL-1,113,117,0.026,False,False,False
CL,2026-04-01,,,11047.0,CL-2023-to-present.pdf,11149.0,2026-03-31,10833.0,10916.0,-0.009148802583191284,decrease,CL-1,111,117,0.017,False,False,False
CL,2026-04-02,,,12154.0,CL-2023-to-present.pdf,11047.0,2026-04-01,11769.0,10833.0,0.10020820132162589,increase,CL-1,111,117,0.009,False,False,False
CL,2026-04-06,,,12173.0,CL-2023-to-present.pdf,12154.0,2026-04-03,11842.0,11769.0,0.0015632713509956542,increase,CL-1,111,117,0.017,False,False,False
CL,2026-04-07,,,12128.0,CL-2023-to-present.pdf,12173.0,2026-04-06,11936.0,11842.0,-0.0036967058243654316,decrease,CL-1,107,117,0.017,False,False,False
CL,2026-04-08,,,10992.0,CL-2023-to-present.pdf,12128.0,2026-04-07,11342.0,11936.0,-0.09366754617414252,decrease,CL-1,116,117,0.026,False,False,False
CL,2026-04-09,,,11219.0,CL-2023-to-present.pdf,10992.0,2026-04-08,11628.0,11342.0,0.02065138282387191,increase,CL-1,99,117,0.009,False,False,False
CL,2026-04-10,,,11097.0,CL-2023-to-present.pdf,11219.0,2026-04-09,11536.0,11628.0,-0.010874409483911274,decrease,CL-1,108,117,0.0,False,False,False
CL,2026-04-13,,,11322.0,CL-2023-to-present.pdf,11097.0,2026-04-10,11752.0,11536.0,0.020275750202757514,increase,CL-1,106,117,0.009,False,False,False
CL,2026-04-14,,,10842.0,CL-2023-to-present.pdf,11322.0,2026-04-13,11192.0,11752.0,-0.04239533651298355,decrease,CL-1,111,117,0.043,False,False,False
CL,2026-04-15,,,10687.0,CL-2023-to-present.pdf,10842.0,2026-04-14,10903.0,11192.0,-0.014296255303449579,decrease,CL-1,115,117,0.026,False,False,False
CL,2026-04-16,,,11079.0,CL-2023-to-present.pdf,10687.0,2026-04-15,11570.0,10903.0,0.03668007860016842,increase,CL-1,115,117,0.0,False,False,False
CL,2026-04-17,,,10631.0,CL-2023-to-present.pdf,11079.0,2026-04-16,10936.0,11570.0,-0.04043686253271961,decrease,CL-1,115,117,0.026,False,False,False
CL,2026-04-20,,,11245.0,CL-2023-to-present.pdf,10631.0,2026-04-17,11595.0,10936.0,0.05775562035556381,increase,CL-1,112,117,0.034,False,False,False
CL,2026-04-21,,,11392.0,CL-2023-to-present.pdf,11245.0,2026-04-20,11794.0,11595.0,0.013072476656291743,increase,CL-1,88,117,0.017,False,False,False
CL,2026-04-22,,,11177.0,CL-2023-to-present.pdf,11392.0,2026-04-21,11140.0,11794.0,-0.018872893258427004,decrease,CL-1,99,116,0.0,False,False,False
CL,2026-04-23,,,11444.0,CL-2023-to-present.pdf,11177.0,2026-04-22,11347.0,11140.0,0.0238883421311622,increase,CL-1,91,116,0.009,False,False,False
CL,2026-04-24,,,11376.0,CL-2023-to-present.pdf,11444.0,2026-04-23,11232.0,11347.0,-0.005941978329255471,decrease,CL-1,90,116,0.017,False,False,False
CL,2026-04-27,,,11415.0,CL-2023-to-present.pdf,11376.0,2026-04-24,11381.0,11232.0,0.003428270042194148,increase,CL-1,96,116,0.026,False,False,False
CL,2026-04-28,,,11808.0,CL-2023-to-present.pdf,11415.0,2026-04-27,11778.0,11381.0,0.03442838370565049,increase,CL-1,112,116,0.0,False,False,False
CL,2026-04-29,,,12151.0,CL-2023-to-present.pdf,11808.0,2026-04-28,12439.0,11778.0,0.02904810298102989,increase,CL-1,109,116,0.017,False,False,False
CL,2026-04-30,,,12116.0,CL-2023-to-present.pdf,12151.0,2026-04-29,12349.0,12439.0,-0.0028804213644967325,decrease,CL-1,105,116,0.026,False,False,False
CL,2026-05-01,,,11896.0,CL-2023-to-present.pdf,12116.0,2026-04-30,12151.0,12349.0,-0.01815780785737864,decrease,CL-1,103,116,0.009,False,False,False
CL,2026-05-04,,,12361.0,CL-2023-to-present.pdf,11896.0,2026-05-01,12535.0,12151.0,0.03908876933422989,increase,CL-1,112,116,0.009,False,False,False
CL,2026-05-05,,,12002.0,CL-2023-to-present.pdf,12361.0,2026-05-04,12275.0,12535.0,-0.029042957689507376,decrease,CL-1,112,116,0.009,False,False,False
CL,2026-05-06,,,11804.0,CL-2023-to-present.pdf,12002.0,2026-05-05,11918.0,12275.0,-0.016497250458257007,decrease,CL-1,111,116,0.009,False,False,False
CL,2026-05-07,,,11753.0,CL-2023-to-present.pdf,11804.0,2026-05-06,11908.0,11918.0,-0.004320569298542853,decrease,CL-1,84,116,0.009,False,False,False
CL,2026-05-08,,,11778.0,CL-2023-to-present.pdf,11753.0,2026-05-07,11974.0,11908.0,0.002127116480898472,increase,CL-1,113,116,0.009,False,False,False
CL,2026-05-11,,,11735.0,CL-2023-to-present.pdf,11778.0,2026-05-08,12173.0,11974.0,-0.0036508745118016828,decrease,CL-1,112,116,0.035,False,False,False
CL,2026-05-12,,,12046.0,CL-2023-to-present.pdf,11735.0,2026-05-11,12498.0,12173.0,0.026501917341286818,increase,CL-1,114,120,0.025,False,False,False
CL,2026-05-13,,,11977.0,CL-2023-to-present.pdf,12046.0,2026-05-12,12478.0,12498.0,-0.0057280425037357086,decrease,CL-1,111,120,0.017,False,False,False
CL,2026-05-14,,,12013.0,CL-2023-to-present.pdf,11977.0,2026-05-13,12493.0,12478.0,0.0030057610419971237,increase,CL-1,101,120,0.008,False,False,False
CL,2026-05-15,,,12450.0,CL-2023-to-present.pdf,12013.0,2026-05-14,12933.0,12493.0,0.03637725797053193,increase,CL-1,98,120,0.017,False,False,False
CL,2026-05-18,,,12703.0,CL-2023-to-present.pdf,12450.0,2026-05-15,13334.0,12933.0,0.020321285140562306,increase,CL-1,106,120,0.008,False,False,False
CL,2026-05-19,,,12861.0,CL-2023-to-present.pdf,12703.0,2026-05-18,13385.0,13334.0,0.012438006770054244,increase,CL-1,119,120,0.034,False,False,False
CL,2026-05-20,,,11722.0,CL-2023-to-present.pdf,12861.0,2026-05-19,11644.0,13385.0,-0.08856232019283106,decrease,CL-1,117,120,0.0,False,False,False
CL,2026-05-21,,,11634.0,CL-2023-to-present.pdf,11722.0,2026-05-20,11511.0,11644.0,-0.0075072513222999016,decrease,CL-1,85,120,0.0,False,False,False
CL,2026-05-22,,,11398.0,CL-2023-to-present.pdf,11634.0,2026-05-21,11320.0,11511.0,-0.020285370465875863,decrease,CL-1,111,120,0.025,False,False,False
CL,2026-05-26,,,11241.0,CL-2023-to-present.pdf,11398.0,2026-05-25,11265.0,11320.0,-0.013774346376557278,decrease,CL-1,116,120,0.017,False,False,False
CL,2026-05-27,,,10862.0,CL-2023-to-present.pdf,11241.0,2026-05-26,11064.0,11265.0,-0.03371586157815143,decrease,CL-1,114,120,0.017,False,False,False
CL,2026-05-28,,,10978.0,CL-2023-to-present.pdf,10862.0,2026-05-27,11148.0,11064.0,0.010679432885288165,increase,CL-1,119,120,0.008,False,False,False
CL,2026-05-29,,,10873.0,CL-2023-to-present.pdf,10978.0,2026-05-28,11001.0,11148.0,-0.00956458371288027,decrease,CL-1,120,120,0.0,False,False,False
CL,2026-06-01,,,11298.0,CL-2023-to-present.pdf,10873.0,2026-05-29,11489.0,11001.0,0.03908764830313616,increase,CL-1,114,120,0.034,False,False,False
CL,2026-06-02,,,11366.0,CL-2023-to-present.pdf,11298.0,2026-06-01,11485.0,11489.0,0.006018764383076691,increase,CL-1,119,120,0.017,False,False,False
CL,2026-06-03,,,11525.0,CL-2023-to-present.pdf,11366.0,2026-06-02,11741.0,11485.0,0.013989090269223903,increase,CL-1,117,120,0.025,False,False,False
CL,2026-06-04,,,11397.0,CL-2023-to-present.pdf,11525.0,2026-06-03,11467.0,11741.0,-0.011106290672451169,decrease,CL-1,119,120,0.008,False,False,False
CL,2026-06-05,,,11210.0,CL-2023-to-present.pdf,11397.0,2026-06-04,11371.0,11467.0,-0.016407826621040678,decrease,CL-1,113,120,0.034,False,False,False
CL,2026-06-08,,,11240.0,CL-2023-to-present.pdf,11210.0,2026-06-05,11594.0,11371.0,0.00267618198037467,increase,CL-1,114,120,0.034,False,False,False
CL,2026-06-09,,,11072.0,CL-2023-to-present.pdf,11240.0,2026-06-08,11221.0,11594.0,-0.014946619217081847,decrease,CL-1,119,120,0.0,False,False,False
CL,2026-06-10,,,11212.0,CL-2023-to-present.pdf,11072.0,2026-06-09,11562.0,11221.0,0.01264450867052025,increase,CL-1,120,120,0.042,False,False,False
CL,2026-06-11,,,11087.0,CL-2023-to-present.pdf,11212.0,2026-06-10,11224.0,11562.0,-0.011148769175883033,decrease,CL-1,119,120,0.017,False,False,False
CL,2026-06-12,,,10897.0,CL-2023-to-present.pdf,11087.0,2026-06-11,11249.0,11224.0,-0.017137187697303102,decrease,CL-1,117,120,0.025,False,False,False
CL,2026-06-15,,,10651.0,CL-2023-to-present.pdf,10897.0,2026-06-12,10744.0,11249.0,-0.022575020647884747,decrease,CL-1,118,120,0.034,False,False,False
CL,2026-06-16,,,10392.0,CL-2023-to-present.pdf,10651.0,2026-06-15,10617.0,10744.0,-0.024316965543141444,decrease,CL-1,118,120,0.0,False,False,False
CL,2026-06-17,,,10432.0,CL-2023-to-present.pdf,10392.0,2026-06-16,10563.0,10617.0,0.0038491147036181506,increase,CL-1,117,120,0.025,False,False,False
CL,2026-06-18,,,10513.0,CL-2023-to-present.pdf,10432.0,2026-06-17,10731.0,10563.0,0.0077645705521471875,increase,CL-1,112,120,0.008,False,False,False
CL,2026-06-22,,,10431.0,CL-2023-to-present.pdf,10513.0,2026-06-19,10574.0,10731.0,-0.0077998668315418795,decrease,CL-1,119,120,0.025,False,False,False
CL,2026-06-23,,,9980.0,CL-2023-to-present.pdf,10431.0,2026-06-22,9750.0,10574.0,-0.04323650656696387,decrease,CL-1,108,120,0.034,False,False,False
CL,2026-06-24,,,9881.0,CL-2023-to-present.pdf,9980.0,2026-06-23,9612.0,9750.0,-0.009919839679358722,decrease,CL-1,118,120,0.059,False,False,False
CL,2026-06-25,,,9809.0,CL-2023-to-present.pdf,9881.0,2026-06-24,9703.0,9612.0,-0.007286711871268059,decrease,CL-1,117,120,0.008,False,False,False
CL,2026-06-26,,,7707.0,CL-2023-to-present.pdf,9809.0,2026-06-25,6496.0,9703.0,-0.21429299622795395,decrease,CL-1,115,120,0.042,False,False,False
CL,2026-06-29,,,7819.0,CL-2023-to-present.pdf,7707.0,2026-06-26,6637.0,6496.0,0.014532243415077195,increase,CL-1,119,120,0.025,False,False,False
CL,2026-06-30,,,7775.0,CL-2023-to-present.pdf,7819.0,2026-06-29,6539.0,6637.0,-0.005627318071364629,decrease,CL-1,111,120,0.034,False,False,False
GC,2020-06-30,,,8200.0,GC-2020-to-present.pdf,,,,,,series_start,GC-1,,22,,,False,True
GC,2020-08-07,,,8700.0,GC-2020-to-present.pdf,8200.0,2020-08-06,,,0.060975609756097615,increase,GC-1,21,21,0.0,False,False,False
GC,2020-08-12,,,9300.0,GC-2020-to-present.pdf,8700.0,2020-08-11,,,0.06896551724137923,increase,GC-1,21,21,0.0,False,False,False
GC,2020-10-02,,,10500.0,GC-2020-to-present.pdf,9300.0,2020-10-01,,,0.12903225806451624,increase,GC-1,21,21,0.0,False,False,False
GC,2020-10-16,,,11500.0,GC-2020-to-present.pdf,10500.0,2020-10-15,,,0.09523809523809534,increase,GC-1,21,21,0.0,False,False,False
GC,2020-12-04,,,10000.0,GC-2020-to-present.pdf,11500.0,2020-12-03,,,-0.13043478260869568,decrease,GC-1,21,21,0.0,False,False,False
GC,2021-02-02,,,11000.0,GC-2020-to-present.pdf,10000.0,2021-02-01,,,0.10000000000000009,increase,GC-1,21,21,0.0,False,False,False
GC,2021-03-05,,,10000.0,GC-2020-to-present.pdf,11000.0,2021-03-04,,,-0.09090909090909094,decrease,GC-1,21,21,0.0,False,False,False
GC,2021-05-07,,,9000.0,GC-2020-to-present.pdf,10000.0,2021-05-06,,,-0.09999999999999998,decrease,GC-1,21,21,0.0,False,False,False
GC,2021-08-20,,,8250.0,GC-2020-to-present.pdf,9000.0,2021-08-19,,,-0.08333333333333337,decrease,GC-1,21,21,0.0,False,False,False
GC,2021-09-29,,,7500.0,GC-2020-to-present.pdf,8250.0,2021-09-28,,,-0.09090909090909094,decrease,GC-1,20,20,0.0,False,False,False
GC,2022-01-05,,,6500.0,GC-2020-to-present.pdf,7500.0,2022-01-04,,,-0.1333333333333333,decrease,GC-1,22,22,0.0,False,False,False
GC,2022-01-21,,,6000.0,GC-2020-to-present.pdf,6500.0,2022-01-20,,,-0.07692307692307687,decrease,GC-1,22,22,0.0,False,False,False
GC,2022-02-25,,,6600.0,GC-2020-to-present.pdf,6000.0,2022-02-24,,,0.10000000000000009,increase,GC-1,20,20,0.0,False,False,False
GC,2022-03-08,,,7200.0,GC-2020-to-present.pdf,6600.0,2022-03-07,,,0.09090909090909083,increase,GC-1,21,21,0.0,False,False,False
GC,2022-07-08,,,6500.0,GC-2020-to-present.pdf,7200.0,2022-07-07,,,-0.09722222222222221,decrease,GC-1,22,22,0.0,False,False,False
GC,2022-09-16,,,5700.0,GC-2020-to-present.pdf,6500.0,2022-09-15,,,-0.12307692307692308,decrease,GC-1,21,21,0.0,False,False,False
GC,2022-12-05,,,6300.0,GC-2020-to-present.pdf,5700.0,2022-12-02,,,0.10526315789473695,increase,GC-1,21,21,0.0,False,False,False
GC,2023-01-06,,,6900.0,GC-2020-to-present.pdf,6300.0,2023-01-05,,,0.09523809523809534,increase,GC-1,22,22,0.0,False,False,False
GC,2023-02-10,,,7400.0,GC-2020-to-present.pdf,6900.0,2023-02-09,,,0.07246376811594213,increase,GC-1,21,21,0.0,False,False,False
GC,2023-03-14,,,8000.0,GC-2020-to-present.pdf,7400.0,2023-03-13,,,0.08108108108108114,increase,GC-1,21,21,0.0,False,False,False
GC,2023-04-06,,,8300.0,GC-2020-to-present.pdf,8000.0,2023-04-05,,,0.03750000000000009,increase,GC-1,21,21,0.0,False,False,False
GC,2023-09-08,,,7800.0,GC-2020-to-present.pdf,8300.0,2023-09-07,,,-0.06024096385542166,decrease,GC-1,21,21,0.0,False,False,False
GC,2023-12-15,,,8300.0,GC-2020-to-present.pdf,7800.0,2023-12-14,,,0.0641025641025641,increase,GC-1,21,21,0.0,False,False,False
GC,2024-03-08,,,8800.0,GC-2020-to-present.pdf,8300.0,2024-03-07,,,0.06024096385542177,increase,GC-1,21,21,0.0,False,False,False
GC,2024-04-05,,,9400.0,GC-2020-to-present.pdf,8800.0,2024-04-04,,,0.06818181818181812,increase,GC-1,21,21,0.0,False,False,False
GC,2024-04-19,,,10000.0,GC-2020-to-present.pdf,9400.0,2024-04-18,,,0.06382978723404253,increase,GC-1,21,21,0.0,False,False,False
GC,2024-08-23,,,10500.0,GC-2020-to-present.pdf,10000.0,2024-08-22,,,0.050000000000000044,increase,GC-1,21,21,0.0,False,False,False
GC,2024-09-27,,,11000.0,GC-2020-to-present.pdf,10500.0,2024-09-26,,,0.04761904761904767,increase,GC-1,20,20,0.0,False,False,False
GC,2024-11-01,,,11500.0,GC-2020-to-present.pdf,11000.0,2024-10-31,,,0.045454545454545414,increase,GC-1,21,21,0.0,False,False,False
GC,2025-02-07,,,12500.0,GC-2020-to-present.pdf,11500.0,2025-02-06,,,0.08695652173913038,increase,GC-1,21,21,0.0,False,False,False
GC,2025-03-21,,,13500.0,GC-2020-to-present.pdf,12500.0,2025-03-20,,,0.08000000000000007,increase,GC-1,32,32,0.0,False,False,False
GC,2025-03-28,,,14000.0,GC-2020-to-present.pdf,13500.0,2025-03-27,,,0.03703703703703698,increase,GC-1,32,32,0.0,False,False,False
GC,2025-04-04,,,15000.0,GC-2020-to-present.pdf,14000.0,2025-04-03,,,0.0714285714285714,increase,GC-1,32,32,0.0,False,False,False
GC,2025-09-12,,,16000.0,GC-2020-to-present.pdf,15000.0,2025-09-11,,,0.06666666666666665,increase,GC-1,34,34,0.0,False,False,False
GC,2025-09-26,,,17000.0,GC-2020-to-present.pdf,16000.0,2025-09-25,,,0.0625,increase,GC-1,34,34,0.0,False,False,False
GC,2025-10-10,,,18000.0,GC-2020-to-present.pdf,17000.0,2025-10-09,,,0.05882352941176472,increase,GC-1,34,34,0.0,False,False,False
GC,2025-10-17,,,19000.0,GC-2020-to-present.pdf,18000.0,2025-10-16,,,0.05555555555555558,increase,GC-1,34,34,0.0,False,False,False
GC,2025-10-24,,,20000.0,GC-2020-to-present.pdf,19000.0,2025-10-23,,,0.05263157894736836,increase,GC-1,34,34,0.0,False,False,False
GC,2025-12-29,,,22000.0,GC-2020-to-present.pdf,20000.0,2025-12-26,,,0.10000000000000009,increase,GC-1,34,34,0.0,False,False,False
GC,2025-12-31,,,24000.0,GC-2020-to-present.pdf,22000.0,2025-12-30,,,0.09090909090909083,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-13,,,22946.0,GC-2020-to-present.pdf,24000.0,2026-01-12,,,-0.043916666666666715,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-01-14,,,23132.0,GC-2020-to-present.pdf,22946.0,2026-01-13,,,0.008105987971759765,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-15,,,23082.0,GC-2020-to-present.pdf,23132.0,2026-01-14,,,-0.0021615078678886013,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-01-16,,,22942.0,GC-2020-to-present.pdf,23082.0,2026-01-15,,,-0.006065332293562098,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-01-20,,,23798.0,GC-2020-to-present.pdf,22942.0,2026-01-19,,,0.037311481126318435,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-21,,,24159.0,GC-2020-to-present.pdf,23798.0,2026-01-20,,,0.01516934196150932,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-22,,,24544.0,GC-2020-to-present.pdf,24159.0,2026-01-21,,,0.015936090069953224,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-23,,,24881.0,GC-2020-to-present.pdf,24544.0,2026-01-22,,,0.013730443285528082,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-26,,,25399.0,GC-2020-to-present.pdf,24881.0,2026-01-23,,,0.02081909891081546,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-27,,,25400.0,GC-2020-to-present.pdf,25399.0,2026-01-26,,,3.937162880429668e-05,increase,GC-1,33,34,0.0,False,False,False
GC,2026-01-28,,,26508.0,GC-2020-to-present.pdf,25400.0,2026-01-27,,,0.043622047244094464,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-29,,,26592.0,GC-2020-to-present.pdf,26508.0,2026-01-28,,,0.0031688546853780863,increase,GC-1,34,34,0.0,False,False,False
GC,2026-01-30,,,28284.0,GC-2020-to-present.pdf,26592.0,2026-01-29,,,0.06362815884476536,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-02,,,36980.0,GC-2020-to-present.pdf,28284.0,2026-01-30,,,0.3074529769480978,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-03,,,39230.0,GC-2020-to-present.pdf,36980.0,2026-02-02,,,0.06084369929691724,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-04,,,39364.0,GC-2020-to-present.pdf,39230.0,2026-02-03,,,0.0034157532500638244,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-05,,,38892.0,GC-2020-to-present.pdf,39364.0,2026-02-04,,,-0.011990651356569404,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-06,,,44561.0,GC-2020-to-present.pdf,38892.0,2026-02-05,,,0.14576262470430934,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-09,,,45459.0,GC-2020-to-present.pdf,44561.0,2026-02-06,,,0.020152150984044326,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-10,,,45035.0,GC-2020-to-present.pdf,45459.0,2026-02-09,,,-0.009327085945577296,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-11,,,45645.0,GC-2020-to-present.pdf,45035.0,2026-02-10,,,0.013545020539580399,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-12,,,44314.0,GC-2020-to-present.pdf,45645.0,2026-02-11,,,-0.029159820352722132,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-13,,,45198.0,GC-2020-to-present.pdf,44314.0,2026-02-12,,,0.019948548991289394,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-17,,,43947.0,GC-2020-to-present.pdf,45198.0,2026-02-16,,,-0.02767821585025887,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-18,,,44879.0,GC-2020-to-present.pdf,43947.0,2026-02-17,,,0.021207363415022717,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-19,,,44784.0,GC-2020-to-present.pdf,44879.0,2026-02-18,,,-0.0021168029590676873,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-20,,,45534.0,GC-2020-to-present.pdf,44784.0,2026-02-19,,,0.016747052518756744,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-23,,,46843.0,GC-2020-to-present.pdf,45534.0,2026-02-20,,,0.02874774893486176,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-24,,,46403.0,GC-2020-to-present.pdf,46843.0,2026-02-23,,,-0.0093930790086032,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-25,,,46858.0,GC-2020-to-present.pdf,46403.0,2026-02-24,,,0.0098054005128978,increase,GC-1,34,34,0.0,False,False,False
GC,2026-02-26,,,46589.0,GC-2020-to-present.pdf,46858.0,2026-02-25,,,-0.005740748644841864,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-02-27,,,47075.0,GC-2020-to-present.pdf,46589.0,2026-02-26,,,0.010431646955289864,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-02,,,47650.0,GC-2020-to-present.pdf,47075.0,2026-02-27,,,0.01221455124800852,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-03,,,45967.0,GC-2020-to-present.pdf,47650.0,2026-03-02,,,-0.035320041972717764,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-04,,,46082.0,GC-2020-to-present.pdf,45967.0,2026-03-03,,,0.002501794765810361,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-05,,,45588.0,GC-2020-to-present.pdf,46082.0,2026-03-04,,,-0.010720020832429178,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-06,,,36023.0,GC-2020-to-present.pdf,45588.0,2026-03-05,,,-0.20981398613670266,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-09,,,35641.0,GC-2020-to-present.pdf,36023.0,2026-03-06,,,-0.010604336118590907,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-10,,,36608.0,GC-2020-to-present.pdf,35641.0,2026-03-09,,,0.02713167419544904,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-11,,,36172.0,GC-2020-to-present.pdf,36608.0,2026-03-10,,,-0.011909965034964998,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-12,,,35811.0,GC-2020-to-present.pdf,36172.0,2026-03-11,,,-0.00998009510118325,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-13,,,35368.0,GC-2020-to-present.pdf,35811.0,2026-03-12,,,-0.012370500684147356,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-16,,,34958.0,GC-2020-to-present.pdf,35368.0,2026-03-13,,,-0.011592399909522766,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-17,,,35007.0,GC-2020-to-present.pdf,34958.0,2026-03-16,,,0.0014016820184221679,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-18,,,34230.0,GC-2020-to-present.pdf,35007.0,2026-03-17,,,-0.022195560887822485,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-19,,,32205.0,GC-2020-to-present.pdf,34230.0,2026-03-18,,,-0.05915863277826472,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-20,,,31993.0,GC-2020-to-present.pdf,32205.0,2026-03-19,,,-0.006582828753299186,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-23,,,30829.0,GC-2020-to-present.pdf,31993.0,2026-03-20,,,-0.03638295877223141,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-24,,,30796.0,GC-2020-to-present.pdf,30829.0,2026-03-23,,,-0.0010704207077751882,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-25,,,31849.0,GC-2020-to-present.pdf,30796.0,2026-03-24,,,0.03419275230549412,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-26,,,30629.0,GC-2020-to-present.pdf,31849.0,2026-03-25,,,-0.038305755282740384,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-03-27,,,31445.0,GC-2020-to-present.pdf,30629.0,2026-03-26,,,0.026641418263736893,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-30,,,31683.0,GC-2020-to-present.pdf,31445.0,2026-03-27,,,0.007568770869772701,increase,GC-1,34,34,0.0,False,False,False
GC,2026-03-31,,,32534.0,GC-2020-to-present.pdf,31683.0,2026-03-30,,,0.02685983019284799,increase,GC-1,34,34,0.0,False,False,False
