product,effective_date,maintenance,initial,initial_reliable,notice_date,rate_label,routes,source,maintenance_conflict_across_routes,conflict_resolution
CL,2026-06-10,11212.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-11,11087.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-12,10897.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-15,10651.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-16,10392.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-17,10432.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-18,10513.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-22,10431.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-23,9980.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-24,9881.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-25,9809.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-26,7707.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-29,7819.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
CL,2026-06-30,7775.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,CL-2023-to-present.pdf@20260823084623,False,
ES,2016-01-29,4750.0,5225.0,True,2016-01-28,Spec nan,advisory,/tools-information/lookups/advisories/clearing/Chadv16-053.html,False,
ES,2016-04-08,4500.0,4950.0,True,2016-04-07,Spec nan,advisory,/notices/clearing/2016/04/Chadv16-153.html,False,
ES,2016-05-06,4200.0,4620.0,True,2016-05-05,Spec nan,advisory,/notices/clearing/2016/05/Chadv16-194.html,False,
ES,2016-09-30,4500.0,4950.0,True,2016-09-29,Spec nan,advisory,/notices/clearing/2016/09/Chadv16-389.html,False,
ES,2017-02-24,5000.0,5500.0,True,2017-02-23,Spec nan,advisory,/notices/clearing/2017/02/Chadv17-073.html,False,
ES,2017-05-12,4600.0,5060.0,True,2017-05-11,Spec nan,advisory,/notices/clearing/2017/05/Chadv17-167.html,False,
ES,2017-06-01,4400.0,4840.0,True,2017-05-31,Spec nan,advisory,/notices/clearing/2017/05/Chadv17-194.html,False,
ES,2017-06-30,4200.0,4620.0,True,2017-06-29,Spec nan,advisory,/notices/clearing/2017/06/Chadv17-251.html,False,
ES,2017-09-11,4500.0,4950.0,True,2017-09-08,Spec nan,advisory,/notices/clearing/2017/09/Chadv17-349.html,False,
ES,2018-01-12,4800.0,5280.0,True,2018-01-11,Spec nan,advisory,/notices/clearing/2018/01/Chadv18-020.html,False,
ES,2018-01-26,5050.0,5555.0,True,2018-01-25,Spec nan,advisory,/notices/clearing/2018/01/Chadv18-040.html,False,
ES,2018-02-07,5550.0,6105.0,True,2018-02-06,Spec Month 1,advisory,/notices/clearing/2018/02/Chadv18-055.html,False,
ES,2018-02-09,5800.0,6380.0,True,2018-02-08,Spec Month 1,advisory,/notices/clearing/2018/02/Chadv18-058.html,False,
ES,2018-05-04,5400.0,5940.0,True,2018-05-03,Spec Month 1,advisory,/notices/clearing/2018/05/Chadv18-177.html,False,
ES,2018-05-24,5600.0,6160.0,True,2018-05-23,Spec Month 1,advisory,/notices/clearing/2018/05/Chadv18-206.html,False,
ES,2018-08-10,5800.0,6380.0,True,2018-08-09,Spec Month 1,advisory,/notices/clearing/2018/08/Chadv18-314.html,False,
ES,2018-09-20,6000.0,6600.0,True,2018-09-19,Spec Month 1,advisory,/notices/clearing/2018/09/Chadv18-374.html,False,
ES,2019-04-17,6300.0,6930.0,True,2019-04-16,Spec Month 1,advisory,/notices/clearing/2019/04/Chadv19-131.html,False,
ES,2019-11-01,6000.0,6600.0,True,2019-10-31,Spec Month 1,advisory,/notices/clearing/2019/10/Chadv19-362.html,False,
ES,2019-11-15,6300.0,6930.0,True,2019-11-14,Spec Month 1,advisory,/notices/clearing/2019/11/Chadv19-382.html,False,
ES,2020-01-09,6600.0,7260.0,True,2020-01-08,Spec Month 1,advisory,/notices/clearing/2020/01/Chadv20-012.html,False,
ES,2020-03-02,7200.0,7920.0,True,2020-02-28,Spec Month 1,advisory,/notices/clearing/2020/02/Chadv20-067.html,False,
ES,2020-03-04,7600.0,8360.0,True,2020-03-03,Spec Month 1,advisory,/notices/clearing/2020/03/Chadv20-073.html,False,
ES,2020-03-10,8350.0,9185.0,True,2020-03-09,Spec Month 1,advisory,/notices/clearing/2020/03/Chadv20-085.html,False,
ES,2020-03-13,9000.0,9900.0,True,2020-03-12,Spec Month 1,advisory,/notices/clearing/2020/03/Chadv20-096.html,False,
ES,2020-03-17,10600.0,11660.0,True,2020-03-16,Spec Month 1,advisory,/notices/clearing/2020/03/Chadv20-104.html,False,
ES,2020-03-19,12000.0,13200.0,True,2020-03-18,Spec Month 1,advisory,/notices/clearing/2020/03/Chadv20-116.html,False,
GC,2009-01-08,4302.0,5807.7,False,,Spec,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2009-01-22,3999.0,5398.65,False,,Spec,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2009-08-21,3333.0,4499.55,False,,Spec,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2009-12-15,4002.0,5402.7,False,,Spec,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2010-02-12,4998.0,6747.3,False,,Spec,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2010-03-02,4998.0,6747.3,False,,Spec Tier 1,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2010-04-30,4251.0,5738.85,False,,Spec Tier 1,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2010-10-01,4251.0,5738.85,False,,Spec Tier 3,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2010-11-16,4500.0,6075.0,False,,Spec Tier 1,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2011-01-21,5001.0,6751.35,False,,Spec Tier 1,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2011-02-04,5001.0,6751.35,False,,Spec Tier 4,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2011-06-20,4500.0,6075.0,False,,Spec Tier 1,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2011-08-11,5500.0,7425.0,False,,Spec Tier 1,wayback-history,GC_2009_to_august_2011.pdf@20120627071902,False,
GC,2011-08-25,7000.0,9450.0,False,,Spec Mths 1-4,wayback-history,GC_2009-2011.pdf@20121109075714,False,
GC,2011-09-26,8500.0,11475.0,False,,Spec Mths 1-4,wayback-history,GC_2009-2011.pdf@20121109075714,False,
GC,2012-02-13,7500.0,10125.0,False,,Spec Mths 1-4,wayback-history,GC_2009-2011.pdf@20121109075714,False,
GC,2012-05-29,6750.0,9112.5,False,,Spec Mths 1-4,wayback-history,GC_2009-2011.pdf@20121109075714,False,
GC,2012-11-20,6750.0,7425.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2013-01-02,6000.0,6600.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2013-02-12,5400.0,5940.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2013-04-16,6400.0,7040.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2013-06-21,8000.0,8800.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2013-11-22,7250.0,7975.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2014-04-04,6500.0,7150.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2014-05-16,6000.0,6600.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20150528073842,False,
GC,2014-06-04,6000.0,6600.0,False,,Spec Mths 17+,wayback-history,GC_2008_to_present.pdf@20150528073842,False,
GC,2014-07-14,5400.0,5940.0,False,,Spec Mths 1-4,wayback-history,GC_2009_to_present.pdf@20140828163145,False,
GC,2014-08-22,4600.0,5060.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20150528073842,False,
GC,2014-10-10,4000.0,4400.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20150528073842,False,
GC,2015-05-22,3750.0,4125.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20160909201258,False,
GC,2016-02-12,4250.0,4675.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20160909201258,False,
GC,2016-02-26,4500.0,4950.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20160909201258,False,
GC,2016-06-27,5500.0,6050.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20160909201258,False,
GC,2016-07-01,6000.0,6600.0,False,,Spec Mths 1-4,wayback-history,GC_2008_to_present.pdf@20160909201258,False,
GC,2016-08-11,6000.0,6600.0,False,,Spec Mnth1,wayback-history,GC_2008_to_present.pdf@20160909201258,False,
GC,2016-09-01,5400.0,nan,True,2016-08-31,Spec Period 1 (2016-09-01),advisory,/notices/clearing/2016/08/Chadv16-355.html,False,
GC,2016-11-03,6000.0,nan,True,2016-11-02,Spec Period 1 (2016-11-01),advisory,/notices/clearing/2016/10/Chadv16-463.html,False,
GC,2016-12-09,6000.0,nan,True,2016-12-08,Spec Period 1 (2016-12-01),advisory,/notices/clearing/2016/12/Chadv16-513.html,False,
GC,2016-12-23,6000.0,nan,True,2016-12-22,Spec Period 1 (2016-12-01),advisory,/notices/clearing/2016/12/Chadv16-543.html,False,
GC,2017-01-13,5400.0,nan,True,2017-01-12,Spec Period 1 (2017-01-01),advisory,/notices/clearing/2017/01/Chadv17-027.html,False,
GC,2017-03-03,4800.0,nan,True,2017-03-02,Spec Period 1 (2017-03-01),advisory,/notices/clearing/2017/03/Chadv17-085.html,False,
GC,2017-03-17,4800.0,nan,True,2017-03-16,Spec Period 1 (2017-03-01),advisory,/notices/clearing/2017/03/Chadv17-109.html,False,
GC,2017-03-31,4200.0,nan,True,2017-03-30,Spec Period 1 (2017-04-01),advisory,/notices/clearing/2017/03/Chadv17-121.html,False,
GC,2017-06-01,3950.0,nan,True,2017-05-31,Spec Period 1 (2017-06-01),advisory,/notices/clearing/2017/05/Chadv17-197.html,False,
GC,2017-08-11,4250.0,nan,True,2017-08-10,Spec Period 1 (2017-08-01),advisory,/notices/clearing/2017/08/Chadv17-314.html,False,
GC,2017-09-08,4500.0,nan,True,2017-09-07,Spec Period 1 (2017-09-01),advisory,/notices/clearing/2017/09/Chadv17-345.html,False,
GC,2017-09-22,4900.0,nan,True,2017-09-21,Spec Period 1 (2017-09-01),advisory,/notices/clearing/2017/09/Chadv17-367.html,False,
GC,2017-11-10,4900.0,nan,True,2017-11-09,Spec Period 1 (2017-11-01),advisory,/notices/clearing/2017/11/Chadv17-422.html,False,
GC,2017-12-08,4450.0,nan,True,2017-12-07,Spec Period 1 (2017-12-01),advisory,/notices/clearing/2017/12/Chadv17-475.html,False,
GC,2017-12-19,4000.0,nan,True,2017-12-18,Spec Period 1 (2017-12-01),advisory,/notices/clearing/2017/12/Chadv17-498.html,False,
GC,2018-01-09,3500.0,nan,True,2018-01-08,Spec Period 1 (2018-01-01),advisory,/notices/clearing/2018/01/Chadv18-011.html,False,
GC,2018-03-20,3100.0,nan,True,2018-03-19,Spec Period 1 (2018-03-01),advisory,/notices/clearing/2018/03/Chadv18-117.html,False,
GC,2018-06-01,3100.0,nan,True,2018-05-31,Spec Period 1 (2018-06-01),advisory,/notices/clearing/2018/05/Chadv18-220.html,False,
GC,2018-06-29,3100.0,nan,True,2018-06-28,Spec Period 1 (2018-07-01),advisory,/notices/clearing/2018/06/Chadv18-260.html,False,
GC,2018-07-05,3100.0,nan,True,2018-07-03,Spec Period 1 (2018-07-01),advisory,/notices/clearing/2018/07/Chadv18-274.html,False,
GC,2018-10-12,3400.0,nan,True,2018-10-11,Spec Period 1 (2018-10-01),advisory,/notices/clearing/2018/10/Chadv18-411.html,False,
GC,2019-03-29,3400.0,nan,True,2019-03-28,Spec Period 1 (2019-04-01),advisory,/notices/clearing/2019/03/Chadv19-113.html,False,
GC,2019-06-21,3700.0,nan,True,2019-06-20,Spec Period 1 (2019-06-01),advisory,/notices/clearing/2019/06/Chadv19-196.html,False,
GC,2019-06-28,4000.0,nan,True,2019-06-27,Spec Period 1 (2019-07-01),advisory,/notices/clearing/2019/06/Chadv19-208.html,False,
GC,2019-08-14,4500.0,nan,True,2019-08-13,Spec Period 1 (2019-08-01),advisory,/notices/clearing/2019/08/Chadv19-267.html,False,
GC,2019-10-04,4500.0,nan,True,2019-10-03,Spec Period 1 (2019-10-01),advisory,/notices/clearing/2019/10/Chadv19-327.html,False,
GC,2019-11-18,4500.0,nan,True,2019-11-15,Spec Period 1 (2019-11-01),advisory,/notices/clearing/2019/11/Chadv19-384.html,False,
GC,2020-01-09,5000.0,nan,True,2020-01-08,Spec Period 1 (2020-01-01),advisory,/notices/clearing/2020/01/Chadv20-014.html,False,
GC,2020-02-27,5500.0,nan,True,2020-02-26,Spec Period 1 (2020-03-01),advisory,/notices/clearing/2020/02/Chadv20-062.html,False,
GC,2020-03-03,6000.0,nan,True,2020-03-02,Spec Period 1 (2020-03-01),advisory,/notices/clearing/2020/03/Chadv20-068.html,False,
GC,2020-03-11,6000.0,nan,True,2020-03-10,Spec Period 1 (2020-03-01),advisory,/notices/clearing/2020/03/Chadv20-086.html,False,
GC,2020-03-17,7000.0,nan,True,2020-03-16,Spec Period 1 (2020-03-01),advisory,/notices/clearing/2020/03/Chadv20-103.html,False,
GC,2020-03-25,8350.0,nan,True,2020-03-24,Spec Period 1 (2020-03-01),advisory,/notices/clearing/2020/03/Chadv20-127.html,False,
GC,2020-03-27,8350.0,nan,True,2020-03-26,Spec Period 1 (2020-03-01),advisory,/notices/clearing/2020/03/Chadv20-132.html,False,
GC,2020-04-14,9150.0,10065.0,True,2020-04-13,Spec Mnth1,advisory,/notices/clearing/2020/04/Chadv20-154.html,False,
GC,2020-06-19,8200.0,9020.0,True,2020-06-18,Spec Mnth1,advisory,/notices/clearing/2020/06/Chadv20-247.html,False,
GC,2020-08-07,8700.0,9570.0,True,2020-08-06,Spec Mnth1,advisory+snapshot-wayback+snapshot-live,/notices/clearing/2020/08/Chadv20-309.html,False,
GC,2020-08-12,9300.0,10230.0,True,2020-08-11,Spec Mnth1,advisory+snapshot-wayback+snapshot-live,/notices/clearing/2020/08/Chadv20-316.html,False,
GC,2020-10-02,10500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2020-10-16,11500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2020-12-04,10000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2021-02-02,11000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2021-03-05,10000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2021-05-07,9000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2021-08-20,8250.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2021-09-29,7500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-01-05,6500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-01-21,6000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-02-25,6600.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-03-08,7200.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-07-08,6500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-09-16,5700.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2022-12-05,6300.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2023-01-06,6900.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2023-02-10,7400.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2023-03-14,8000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2023-04-06,8300.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2023-09-08,7800.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2023-12-15,8300.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2024-03-08,8800.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2024-04-05,9400.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2024-04-19,10000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2024-08-23,10500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2024-09-27,11000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2024-11-01,11500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2025-02-07,12500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2025-03-21,13500.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2025-03-28,14000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2025-04-04,15000.0,,False,,front-tier snapshot,snapshot-wayback+snapshot-live,GC-2020-to-present.pdf@20250910111656,False,
GC,2025-09-12,16000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2025-09-26,17000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2025-10-10,18000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2025-10-17,19000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2025-10-24,20000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2025-12-29,22000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2025-12-31,24000.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-13,22946.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-14,23132.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-15,23082.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-16,22942.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-20,23798.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-21,24159.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-22,24544.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-23,24881.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-26,25399.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-27,25400.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-28,26508.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-29,26592.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-01-30,28284.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-02,36980.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-03,39230.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-04,39364.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-05,38892.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-06,44561.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-09,45459.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-10,45035.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-11,45645.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-12,44314.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-13,45198.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-17,43947.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-18,44879.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-19,44784.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-20,45534.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-23,46843.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-24,46403.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-25,46858.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-26,46589.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-02-27,47075.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-02,47650.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-03,45967.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-04,46082.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-05,45588.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-06,36023.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-09,35641.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-10,36608.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-11,36172.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-12,35811.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-13,35368.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-16,34958.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-17,35007.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-18,34230.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-19,32205.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-20,31993.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-23,30829.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-24,30796.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-25,31849.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-26,30629.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-27,31445.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-30,31683.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-03-31,32534.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-01,33483.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-02,32561.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-06,32598.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-07,32600.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-08,33247.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-09,33546.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-10,33334.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-13,33197.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-14,33775.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-15,33600.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-16,33498.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-17,34004.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-20,33647.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-21,32889.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-22,33128.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-23,32936.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-24,28334.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-27,28053.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
GC,2026-04-28,27549.0,,False,,front-tier snapshot,snapshot-live,GC-2020-to-present.pdf,False,
